,outcome,prediction
22745,0,0.00207435
22746,0,0.00207435
22747,0,0.00207435
22748,0,0.00207394
22749,0,0.002073657
22750,0,0.00207327
22751,0,0.002073059
22752,0,0.002072647
22753,0,0.002072518
22754,0,0.002072175
22755,0,0.002071946
22756,0,0.00207002
22757,0,0.002069503
22758,0,0.002068436
22759,0,0.002068341
22760,0,0.002067292
22761,0,0.002066859
22762,0,0.002066614
22763,0,0.0020666
22764,0,0.00206653
22765,0,0.00206609
22766,0,0.002065941
22767,0,0.002065145
22768,0,0.002065114
22769,0,0.002065017
22770,0,0.00206438
22771,0,0.002064119
22772,0,0.002064076
22773,0,0.00206349
22774,0,0.002063489
22775,0,0.002063483
22776,0,0.002062768
22777,0,0.002062436
22778,0,0.002062422
22779,0,0.002062276
22780,0,0.002062045
22781,0,0.002061807
22782,0,0.002061654
22783,0,0.002061332
22784,0,0.002061247
22785,0,0.002060859
22786,0,0.002060757
22787,0,0.002060539
22788,0,0.002060159
22789,0,0.002059998
22790,0,0.00205958
22791,0,0.002059486
22792,0,0.002059457
22793,0,0.002059275
22794,0,0.002058686
22795,0,0.002057191
22796,0,0.002056838
22797,0,0.002056799
22798,0,0.002056783
22799,0,0.002056749
22800,0,0.002056659
22801,0,0.002056008
22802,0,0.002056008
22803,0,0.002055911
22804,0,0.002055669
22805,0,0.002055669
22806,0,0.002055603
22807,0,0.002054997
22808,0,0.002053632
22809,0,0.00205306
22810,0,0.002053058
22811,0,0.002052662
22812,0,0.00205264
22813,0,0.002052145
22814,0,0.002051018
22815,0,0.002050058
22816,0,0.002049957
22817,0,0.00204967
22818,0,0.002049361
22819,0,0.002049233
22820,0,0.002049123
22821,0,0.002048298
22822,0,0.002047964
22823,0,0.002047886
22824,0,0.002047709
22825,0,0.002047663
22826,0,0.002047512
22827,0,0.002047512
22828,0,0.002047512
22829,0,0.002047512
22830,0,0.002047512
22831,0,0.002047512
22832,0,0.002047512
22833,0,0.002047512
22834,0,0.002047512
22835,0,0.002047512
22836,0,0.002047512
22837,0,0.002047512
22838,0,0.002047512
22839,0,0.002047512
22840,0,0.002046884
22841,0,0.0020466
22842,0,0.00204574
22843,0,0.002044839
22844,0,0.002044581
22845,0,0.002044317
22846,0,0.002043739
22847,0,0.002043393
22848,0,0.00204326
22849,0,0.002042991
22850,0,0.002042773
22851,0,0.002042537
22852,0,0.002042172
22853,0,0.002041771
22854,0,0.002041665
22855,0,0.002041337
22856,0,0.002041228
22857,0,0.002040734
22858,0,0.002040447
22859,0,0.002040062
22860,0,0.002039928
22861,0,0.002039724
22862,0,0.0020383
22863,0,0.002038255
22864,0,0.002037705
22865,0,0.002037669
22866,0,0.002037528
22867,0,0.002036764
22868,0,0.002036249
22869,0,0.002036071
22870,0,0.002035716
22871,0,0.002035493
22872,0,0.002035121
22873,0,0.002034739
22874,0,0.002034567
22875,0,0.002034321
22876,0,0.002034321
22877,0,0.002034321
22878,0,0.002034321
22879,0,0.002034321
22880,0,0.002034321
22881,0,0.002034321
22882,0,0.002034321
22883,0,0.002034321
22884,0,0.002034321
22885,0,0.002034321
22886,0,0.002034321
22887,0,0.002034321
22888,0,0.002034275
22889,0,0.002034258
22890,0,0.002033698
22891,0,0.00203367
22892,0,0.002033507
22893,0,0.002032929
22894,0,0.002032609
22895,0,0.002032525
22896,0,0.002031605
22897,0,0.00203141
22898,0,0.002031395
22899,0,0.002029904
22900,0,0.002029757
22901,0,0.002029634
22902,0,0.002029456
22903,0,0.002029436
22904,0,0.002029357
22905,0,0.002029189
22906,0,0.002027693
22907,0,0.002027664
22908,0,0.002026902
22909,0,0.002026509
22910,0,0.002026452
22911,0,0.00202579
22912,0,0.002025566
22913,0,0.002025153
22914,0,0.002024914
22915,0,0.002024531
22916,0,0.002023774
22917,0,0.002023432
22918,0,0.002023244
22919,0,0.002023209
22920,0,0.002022938
22921,0,0.002022836
22922,0,0.002022383
22923,0,0.002022184
22924,0,0.002021806
22925,0,0.00202177
22926,0,0.002021737
22927,0,0.002021444
22928,0,0.002021243
22929,0,0.002021006
22930,0,0.002020171
22931,0,0.002019983
22932,0,0.002019965
22933,0,0.002019888
22934,0,0.002018829
22935,0,0.002018661
22936,0,0.002018532
22937,0,0.002018245
22938,0,0.002017786
22939,0,0.002017781
22940,0,0.002017684
22941,0,0.002017234
22942,0,0.002017234
22943,0,0.00201673
22944,0,0.002016529
22945,0,0.002016356
22946,0,0.002015811
22947,0,0.002015468
22948,0,0.002015168
22949,0,0.002015054
22950,0,0.002014076
22951,0,0.002013781
22952,0,0.002013723
22953,0,0.002013384
22954,0,0.002013272
22955,0,0.002012608
22956,0,0.002012346
22957,0,0.002011932
22958,0,0.002011836
22959,0,0.002011376
22960,0,0.002011344
22961,0,0.002010628
22962,0,0.002010444
22963,0,0.002010421
22964,0,0.002009823
22965,0,0.002009475
22966,0,0.002009448
22967,0,0.002009433
22968,0,0.002008975
22969,0,0.002008876
22970,0,0.002008343
22971,0,0.002007253
22972,0,0.002006751
22973,0,0.002006642
22974,0,0.002006489
22975,0,0.002006367
22976,0,0.002005682
22977,0,0.002005112
22978,0,0.002004484
22979,0,0.002004408
22980,0,0.002003151
22981,0,0.002000407
22982,0,0.002000249
22983,0,0.001999032
22984,0,0.001998818
22985,0,0.00199858
22986,0,0.001998397
22987,0,0.001998374
22988,0,0.001998215
22989,0,0.00199795
22990,0,0.001997764
22991,0,0.00199776
22992,0,0.001997324
22993,0,0.001997122
22994,0,0.001996205
22995,0,0.001995905
22996,0,0.001995873
22997,0,0.001995737
22998,0,0.001995604
22999,0,0.001995395
23000,0,0.001994899
23001,0,0.001994363
23002,0,0.001994339
23003,0,0.001993997
23004,0,0.001993971
23005,0,0.001993953
23006,0,0.001993826
23007,0,0.00199372
23008,0,0.001993528
23009,0,0.001992864
23010,0,0.001992796
23011,0,0.001992783
23012,0,0.001991655
23013,0,0.001991586
23014,0,0.001991323
23015,0,0.001990653
23016,0,0.001990222
23017,0,0.001989108
23018,0,0.001988073
23019,0,0.001987479
23020,0,0.001987195
23021,0,0.00198657
23022,0,0.00198584
23023,0,0.001985651
23024,0,0.001985599
23025,0,0.001984985
23026,0,0.001984509
23027,0,0.001984369
23028,0,0.001983345
23029,0,0.001982973
23030,0,0.001982004
23031,0,0.00198189
23032,0,0.001981803
23033,0,0.001981751
23034,0,0.001981405
23035,0,0.001981341
23036,0,0.001981213
23037,0,0.001980762
23038,0,0.00198057
23039,0,0.001980393
23040,0,0.001980157
23041,0,0.00197987
23042,0,0.00197986
23043,0,0.001979762
23044,0,0.001979347
23045,0,0.00197929
23046,0,0.001978068
23047,0,0.001978006
23048,0,0.001977985
23049,0,0.001977833
23050,0,0.001977473
23051,0,0.00197737
23052,0,0.001977276
23053,0,0.001977192
23054,0,0.001976382
23055,0,0.001975903
23056,0,0.001975849
23057,0,0.001975772
23058,0,0.00197525
23059,0,0.001975018
23060,0,0.001974315
23061,0,0.001973333
23062,0,0.001973038
23063,0,0.001973032
23064,0,0.001972949
23065,0,0.001972811
23066,0,0.0019727
23067,0,0.001972646
23068,0,0.001971737
23069,0,0.001971121
23070,0,0.001971013
23071,0,0.001970654
23072,0,0.001970654
23073,0,0.001970654
23074,0,0.001970323
23075,0,0.001970185
23076,0,0.00197015
23077,0,0.001969842
23078,0,0.001969057
23079,0,0.001968931
23080,0,0.001968681
23081,0,0.00196866
23082,0,0.001967841
23083,0,0.001967721
23084,0,0.001967643
23085,0,0.001967405
23086,0,0.001967405
23087,0,0.001966916
23088,0,0.001966864
23089,0,0.001965651
23090,0,0.001965471
23091,0,0.001964692
23092,0,0.001964357
23093,0,0.001964304
23094,0,0.001964101
23095,0,0.001964041
23096,0,0.001963981
23097,0,0.001963845
23098,0,0.001963435
23099,0,0.001963018
23100,0,0.001961024
23101,0,0.001960904
23102,0,0.001960717
23103,0,0.001960524
23104,0,0.001959707
23105,0,0.00195955
23106,0,0.001959191
23107,0,0.001958112
23108,0,0.001957661
23109,0,0.001956784
23110,0,0.001956398
23111,0,0.001956221
23112,0,0.001955735
23113,0,0.001955308
23114,0,0.001954725
23115,0,0.001954188
23116,0,0.001953984
23117,0,0.001953695
23118,0,0.001953279
23119,0,0.001953079
23120,0,0.001953046
23121,0,0.001952395
23122,0,0.001952382
23123,0,0.001952299
23124,0,0.001951485
23125,0,0.001951157
23126,0,0.001950033
23127,0,0.001949753
23128,0,0.001949072
23129,0,0.001948206
23130,0,0.001948003
23131,0,0.00194741
23132,0,0.001947407
23133,0,0.001947022
23134,0,0.001946814
23135,0,0.001946586
23136,0,0.001946555
23137,0,0.001946343
23138,0,0.001946213
23139,0,0.001945884
23140,0,0.001945869
23141,0,0.001945197
23142,0,0.001945197
23143,0,0.001945197
23144,0,0.001945197
23145,0,0.001945197
23146,0,0.001945091
23147,0,0.001944814
23148,0,0.001944153
23149,0,0.001944122
23150,0,0.001943386
23151,0,0.001943384
23152,0,0.001942978
23153,0,0.001942239
23154,0,0.001941669
23155,0,0.001941582
23156,0,0.001941227
23157,0,0.001941079
23158,0,0.001940964
23159,0,0.001940581
23160,0,0.001940426
23161,0,0.001940262
23162,0,0.001938586
23163,0,0.001937252
23164,0,0.001937021
23165,0,0.001936743
23166,0,0.001935838
23167,0,0.001935811
23168,0,0.001935329
23169,0,0.001934744
23170,0,0.001934351
23171,0,0.001934219
23172,0,0.001934201
23173,0,0.001933741
23174,0,0.001933424
23175,0,0.001932735
23176,0,0.00193154
23177,0,0.001931434
23178,0,0.001931434
23179,0,0.001931434
23180,0,0.001931434
23181,0,0.001931434
23182,0,0.001931434
23183,0,0.001931434
23184,0,0.001931434
23185,0,0.001930377
23186,0,0.001930278
23187,0,0.001930007
23188,0,0.001929971
23189,0,0.001929965
23190,0,0.001929465
23191,0,0.001928371
23192,0,0.001927878
23193,0,0.001927593
23194,0,0.001926989
23195,0,0.001926941
23196,0,0.001926837
23197,0,0.001926685
23198,0,0.001926642
23199,0,0.001926503
23200,0,0.001925671
23201,0,0.001925638
23202,0,0.001925329
23203,0,0.001925282
23204,0,0.001925079
23205,0,0.001924904
23206,0,0.001924669
23207,0,0.001923741
23208,0,0.001923652
23209,0,0.001923248
23210,0,0.001922975
23211,0,0.001922968
23212,0,0.001922574
23213,0,0.001922445
23214,0,0.001921096
23215,0,0.001920759
23216,0,0.001920411
23217,0,0.001919419
23218,0,0.001919289
23219,0,0.001919266
23220,0,0.001917757
23221,0,0.001917654
23222,0,0.001917559
23223,0,0.001917064
23224,0,0.00191703
23225,0,0.001916986
23226,0,0.001916733
23227,0,0.001915946
23228,0,0.001915197
23229,0,0.001914828
23230,0,0.001914713
23231,0,0.001914608
23232,0,0.001914543
23233,0,0.001914295
23234,0,0.001914226
23235,0,0.001914213
23236,0,0.00191412
23237,0,0.001913708
23238,0,0.001913546
23239,0,0.001913218
23240,0,0.001913039
23241,0,0.001912754
23242,0,0.001912283
23243,0,0.001912206
23244,0,0.001911757
23245,0,0.001911556
23246,0,0.001911178
23247,0,0.001911049
23248,0,0.001911009
23249,0,0.0019106
23250,0,0.001909923
23251,0,0.001909495
23252,0,0.001909405
23253,0,0.001909347
23254,0,0.001909259
23255,0,0.001908902
23256,0,0.001908782
23257,0,0.001908179
23258,0,0.001907989
23259,0,0.001907575
23260,0,0.00190739
23261,0,0.001906681
23262,0,0.00190645
23263,0,0.00190589
23264,0,0.001905705
23265,0,0.001905036
23266,0,0.001904657
23267,0,0.001903669
23268,0,0.001903564
23269,0,0.001903258
23270,0,0.001903047
23271,0,0.001902906
23272,0,0.001902873
23273,0,0.001902245
23274,0,0.001902007
23275,0,0.001901792
23276,0,0.001900773
23277,0,0.001900236
23278,0,0.001899473
23279,0,0.001898734
23280,0,0.001898416
23281,0,0.001898271
23282,0,0.001897549
23283,0,0.001895637
23284,0,0.001895422
23285,0,0.00189489
23286,0,0.001894863
23287,0,0.001894391
23288,0,0.001893858
23289,0,0.001893383
23290,0,0.001893107
23291,0,0.001892573
23292,0,0.001892506
23293,0,0.001892502
23294,0,0.001892064
23295,0,0.001891102
23296,0,0.001891028
23297,0,0.001890343
23298,0,0.0018897
23299,0,0.001889086
23300,0,0.001889048
23301,0,0.001888807
23302,0,0.001888617
23303,0,0.00188836
23304,0,0.001888309
23305,0,0.001887512
23306,0,0.00188726
23307,0,0.001884992
23308,0,0.001884803
23309,0,0.001884714
23310,0,0.001884653
23311,0,0.001883285
23312,0,0.001883285
23313,0,0.001883285
23314,0,0.001883285
23315,0,0.001883285
23316,0,0.001883285
23317,0,0.001883285
23318,0,0.001883285
23319,0,0.001883285
23320,0,0.001883285
23321,0,0.001883285
23322,0,0.001883285
23323,0,0.001883285
23324,0,0.001883285
23325,0,0.001883285
23326,0,0.001883285
23327,0,0.001883285
23328,0,0.001883285
23329,0,0.001883285
23330,0,0.001883285
23331,0,0.001883285
23332,0,0.001883285
23333,0,0.001883285
23334,0,0.001883285
23335,0,0.001883285
23336,0,0.001883285
23337,0,0.001883285
23338,0,0.001883285
23339,0,0.001883285
23340,0,0.001883285
23341,0,0.001882571
23342,0,0.001882099
23343,0,0.001882077
23344,0,0.001881919
23345,0,0.001881494
23346,0,0.001881358
23347,0,0.001880884
23348,0,0.001880513
23349,0,0.001880005
23350,0,0.001879923
23351,0,0.001879649
23352,0,0.001879599
23353,0,0.001879284
23354,0,0.001878346
23355,0,0.001877879
23356,0,0.001877879
23357,0,0.001877879
23358,0,0.001877879
23359,0,0.001877879
23360,0,0.001877879
23361,0,0.001877879
23362,0,0.001877879
23363,0,0.001877879
23364,0,0.001877879
23365,0,0.001877879
23366,0,0.001877879
23367,0,0.001877879
23368,0,0.001877879
23369,0,0.001877879
23370,0,0.001877879
23371,0,0.001877879
23372,0,0.001877879
23373,0,0.001877879
23374,0,0.001877879
23375,0,0.001877879
23376,0,0.001877879
23377,0,0.001877879
23378,0,0.001877879
23379,0,0.001877879
23380,0,0.001877879
23381,0,0.001877879
23382,0,0.001877879
23383,0,0.001877879
23384,0,0.001877879
23385,0,0.001877879
23386,0,0.001877879
23387,0,0.001877879
23388,0,0.001877879
23389,0,0.001877879
23390,0,0.001877879
23391,0,0.001877879
23392,0,0.001877879
23393,0,0.001877879
23394,0,0.001877879
23395,0,0.001877879
23396,0,0.001877879
23397,0,0.001877879
23398,0,0.001877879
23399,0,0.001877879
23400,0,0.001877879
23401,0,0.001877879
23402,0,0.001877879
23403,0,0.001877879
23404,0,0.001877879
23405,0,0.001877879
23406,0,0.001877879
23407,0,0.001877879
23408,0,0.001877879
23409,0,0.001877879
23410,0,0.001877879
23411,0,0.001877879
23412,0,0.001877879
23413,0,0.001877879
23414,0,0.001877879
23415,0,0.001877879
23416,0,0.001877879
23417,0,0.001877879
23418,0,0.001877879
23419,0,0.001877879
23420,0,0.001877879
23421,0,0.001877879
23422,0,0.001877879
23423,0,0.001877879
23424,0,0.001877879
23425,0,0.001877879
23426,0,0.001877879
23427,0,0.001877879
23428,0,0.001877879
23429,0,0.001877879
23430,0,0.001877879
23431,0,0.001877879
23432,0,0.001877879
23433,0,0.001877801
23434,0,0.001877649
23435,0,0.001877306
23436,0,0.001877292
23437,0,0.001877274
23438,0,0.001877273
23439,0,0.001877258
23440,0,0.001877144
23441,0,0.001877133
23442,0,0.001876999
23443,0,0.001876865
23444,0,0.001876562
23445,0,0.001876371
23446,0,0.001875837
23447,0,0.001875153
23448,0,0.00187499
23449,0,0.001874617
23450,0,0.001873554
23451,0,0.001873022
23452,0,0.001873022
23453,0,0.001873022
23454,0,0.001873022
23455,0,0.001873022
23456,0,0.001872775
23457,0,0.001872474
23458,0,0.001872456
23459,0,0.001872352
23460,0,0.001872323
23461,0,0.001872192
23462,0,0.001872036
23463,0,0.001872025
23464,0,0.001871757
23465,0,0.001871542
23466,0,0.001871392
23467,0,0.001871301
23468,0,0.001870925
23469,0,0.001870484
23470,0,0.001870176
23471,0,0.001870033
23472,0,0.001869811
23473,0,0.001869031
23474,0,0.00186851
23475,0,0.001868251
23476,0,0.001867607
23477,0,0.001867553
23478,0,0.001867397
23479,0,0.001866841
23480,0,0.001866187
23481,0,0.001866012
23482,0,0.001865167
23483,0,0.001865048
23484,0,0.001864779
23485,0,0.001864326
23486,0,0.001863941
23487,0,0.001863306
23488,0,0.001862249
23489,0,0.001862249
23490,0,0.001862249
23491,0,0.001862093
23492,0,0.001861893
23493,0,0.001861847
23494,0,0.001861409
23495,0,0.001861384
23496,0,0.001860795
23497,0,0.001860775
23498,0,0.001860672
23499,0,0.001860502
23500,0,0.001860042
23501,0,0.001859661
23502,0,0.001859608
23503,0,0.00185905
23504,0,0.001859042
23505,0,0.001858595
23506,0,0.001857965
23507,0,0.001857608
23508,0,0.001857526
23509,0,0.001857315
23510,0,0.001857234
23511,0,0.001856964
23512,0,0.001856919
23513,0,0.001856891
23514,0,0.001856401
23515,0,0.001856354
23516,0,0.001855838
23517,0,0.001855474
23518,0,0.001855197
23519,0,0.001854641
23520,0,0.001854271
23521,0,0.001854192
23522,0,0.001854029
23523,0,0.001853833
23524,0,0.001853793
23525,0,0.001853569
23526,0,0.001853258
23527,0,0.001852878
23528,0,0.00185264
23529,0,0.001852559
23530,0,0.001852412
23531,0,0.001852236
23532,0,0.00185177
23533,0,0.001851734
23534,0,0.001851733
23535,0,0.001851131
23536,0,0.001851075
23537,0,0.001850748
23538,0,0.001850084
23539,0,0.001850008
23540,0,0.001849938
23541,0,0.001849872
23542,0,0.001849792
23543,0,0.001849752
23544,0,0.001849369
23545,0,0.001849357
23546,0,0.00184922
23547,0,0.001849147
23548,0,0.001848182
23549,0,0.001847904
23550,0,0.001847849
23551,0,0.001847241
23552,0,0.001847231
23553,0,0.0018472
23554,0,0.001846874
23555,0,0.001846845
23556,0,0.001846564
23557,0,0.00184634
23558,0,0.001845798
23559,0,0.001845608
23560,0,0.001845399
23561,0,0.001845228
23562,0,0.001844203
23563,0,0.001844099
23564,0,0.001843829
23565,0,0.001843822
23566,0,0.00184378
23567,0,0.001843176
23568,0,0.001842936
23569,0,0.001842818
23570,0,0.001842232
23571,0,0.001842061
23572,0,0.001841968
23573,0,0.001841636
23574,0,0.001841636
23575,0,0.001841636
23576,0,0.001841636
23577,0,0.001841636
23578,0,0.001841636
23579,0,0.001841636
23580,0,0.001841636
23581,0,0.001841636
23582,0,0.001841636
23583,0,0.001841636
23584,0,0.001841636
23585,0,0.001841636
23586,0,0.001841636
23587,0,0.001841636
23588,0,0.001841636
23589,0,0.001841636
23590,0,0.001841636
23591,0,0.001841636
23592,0,0.001841636
23593,0,0.001841636
23594,0,0.001841636
23595,0,0.001841636
23596,0,0.001841636
23597,0,0.001841636
23598,0,0.001841636
23599,0,0.001841636
23600,0,0.001841636
23601,0,0.001841636
23602,0,0.001841599
23603,0,0.001840937
23604,0,0.001840308
23605,0,0.001839716
23606,0,0.001839686
23607,0,0.001839427
23608,0,0.001838963
23609,0,0.001838733
23610,0,0.001838723
23611,0,0.001838254
23612,0,0.001838054
23613,0,0.001837988
23614,0,0.001837639
23615,0,0.001837477
23616,0,0.001837262
23617,0,0.001836257
23618,0,0.001835844
23619,0,0.001835753
23620,0,0.001835719
23621,0,0.001835682
23622,0,0.001835491
23623,0,0.001835147
23624,0,0.001833513
23625,0,0.0018332
23626,0,0.001833122
23627,0,0.001832933
23628,0,0.001832891
23629,0,0.001832408
23630,0,0.001832241
23631,0,0.001832173
23632,0,0.001831957
23633,0,0.001831247
23634,0,0.001831209
23635,0,0.001831121
23636,0,0.001831053
23637,0,0.001829987
23638,0,0.001829887
23639,0,0.001829837
23640,0,0.00182964
23641,0,0.001829637
23642,0,0.001829181
23643,0,0.001829111
23644,0,0.001828171
23645,0,0.001827694
23646,0,0.001827618
23647,0,0.001827607
23648,0,0.001827493
23649,0,0.00182744
23650,0,0.001827301
23651,0,0.001827115
23652,0,0.001826925
23653,0,0.001826591
23654,0,0.001826252
23655,0,0.00182546
23656,0,0.001825211
23657,0,0.001825181
23658,0,0.001825166
23659,0,0.001824739
23660,0,0.001824666
23661,0,0.001824623
23662,0,0.001824518
23663,0,0.001824324
23664,0,0.001824322
23665,0,0.001823234
23666,0,0.001823018
23667,0,0.001822935
23668,0,0.001821965
23669,0,0.001821512
23670,0,0.00182136
23671,0,0.001821354
23672,0,0.001821234
23673,0,0.001820842
23674,0,0.00182067
23675,0,0.001819383
23676,0,0.001818636
23677,0,0.001818502
23678,0,0.001818439
23679,0,0.001818285
23680,0,0.001818017
23681,0,0.00181787
23682,0,0.001817254
23683,0,0.001817146
23684,0,0.001816871
23685,0,0.001816696
23686,0,0.001816022
23687,0,0.001816022
23688,0,0.001816022
23689,0,0.001816022
23690,0,0.001815447
23691,0,0.00181541
23692,0,0.001814963
23693,0,0.001813809
23694,0,0.001813254
23695,0,0.001813164
23696,0,0.001813053
23697,0,0.001813001
23698,0,0.001812853
23699,0,0.001812266
23700,0,0.001812244
23701,0,0.001812093
23702,0,0.001811638
23703,0,0.001811566
23704,0,0.001811354
23705,0,0.001811316
23706,0,0.001811031
23707,0,0.001811008
23708,0,0.001810987
23709,0,0.001810914
23710,0,0.001810359
23711,0,0.001810172
23712,0,0.001809789
23713,0,0.001809663
23714,0,0.001809223
23715,0,0.001809011
23716,0,0.001808857
23717,0,0.001808217
23718,0,0.001808163
23719,0,0.001807078
23720,0,0.001806534
23721,0,0.001806309
23722,0,0.001806111
23723,0,0.001806049
23724,0,0.001805772
23725,0,0.001805465
23726,0,0.001804927
23727,0,0.001804789
23728,0,0.001804251
23729,0,0.001804208
23730,0,0.001804208
23731,0,0.001804208
23732,0,0.001804198
23733,0,0.001804186
23734,0,0.001804083
23735,0,0.001804051
23736,0,0.001803404
23737,0,0.001803112
23738,0,0.001803041
23739,0,0.00180249
23740,0,0.001802169
23741,0,0.001802054
23742,0,0.001801855
23743,0,0.001801783
23744,0,0.001801229
23745,0,0.001801122
23746,0,0.001801087
23747,0,0.001800535
23748,0,0.001800461
23749,0,0.001800084
23750,0,0.001799923
23751,0,0.001799883
23752,0,0.001799517
23753,0,0.001799481
23754,0,0.001799481
23755,0,0.001799307
23756,0,0.001798322
23757,0,0.001797846
23758,0,0.001797685
23759,0,0.001797323
23760,0,0.001797323
23761,0,0.001797073
23762,0,0.00179675
23763,0,0.00179675
23764,0,0.00179675
23765,0,0.00179675
23766,0,0.00179675
23767,0,0.00179675
23768,0,0.001796733
23769,0,0.001796534
23770,0,0.001796445
23771,0,0.001796337
23772,0,0.001795922
23773,0,0.001795775
23774,0,0.001795534
23775,0,0.001795154
23776,0,0.001794683
23777,0,0.00179456
23778,0,0.001794522
23779,0,0.001794438
23780,0,0.001793639
23781,0,0.001792931
23782,0,0.001791797
23783,0,0.001791065
23784,0,0.00179105
23785,0,0.001790554
23786,0,0.001790401
23787,0,0.001789977
23788,0,0.001789937
23789,0,0.001789888
23790,0,0.001789699
23791,0,0.001789647
23792,0,0.00178949
23793,0,0.001788937
23794,0,0.001788725
23795,0,0.001788655
23796,0,0.001788323
23797,0,0.001788281
23798,0,0.001788281
23799,0,0.001787754
23800,0,0.001787754
23801,0,0.001787518
23802,0,0.001787448
23803,0,0.001787173
23804,0,0.001787156
23805,0,0.001787038
23806,0,0.001786462
23807,0,0.001786346
23808,0,0.001785647
23809,0,0.001785299
23810,0,0.001785024
23811,0,0.001785024
23812,0,0.001784891
23813,0,0.001784854
23814,0,0.001784825
23815,0,0.001784786
23816,0,0.001784597
23817,0,0.001784143
23818,0,0.001784087
23819,0,0.001783715
23820,0,0.001783708
23821,0,0.001783547
23822,0,0.001783103
23823,0,0.001782877
23824,0,0.001782488
23825,0,0.001782135
23826,0,0.001781431
23827,0,0.00178103
23828,0,0.001780711
23829,0,0.001780392
23830,0,0.001780201
23831,0,0.001779742
23832,0,0.001779524
23833,0,0.001779369
23834,0,0.001779364
23835,0,0.001777984
23836,0,0.001777716
23837,0,0.001777489
23838,0,0.001777479
23839,0,0.00177732
23840,0,0.001776703
23841,0,0.001776453
23842,0,0.001776342
23843,0,0.001775752
23844,0,0.001775749
23845,0,0.001775717
23846,0,0.001775221
23847,0,0.001774743
23848,0,0.00177438
23849,0,0.001774211
23850,0,0.001774211
23851,0,0.001774168
23852,0,0.001774056
23853,0,0.001773828
23854,0,0.001773727
23855,0,0.001773712
23856,0,0.001773695
23857,0,0.001773173
23858,0,0.001773128
23859,0,0.001772881
23860,0,0.001772638
23861,0,0.001772114
23862,0,0.001772005
23863,0,0.001771863
23864,0,0.001771803
23865,0,0.001771757
23866,0,0.001771384
23867,0,0.001771272
23868,0,0.001771013
23869,0,0.001770845
23870,0,0.001770691
23871,0,0.001770359
23872,0,0.001770174
23873,0,0.001770174
23874,0,0.001769729
23875,0,0.001769376
23876,0,0.001768934
23877,0,0.001768904
23878,0,0.001768667
23879,0,0.001768498
23880,0,0.001768384
23881,0,0.001767121
23882,0,0.001766718
23883,0,0.001766625
23884,0,0.001765721
23885,0,0.001765511
23886,0,0.001765316
23887,0,0.001764944
23888,0,0.001764943
23889,0,0.001764885
23890,0,0.001764833
23891,0,0.001764778
23892,0,0.001764644
23893,0,0.001763722
23894,0,0.001763722
23895,0,0.001763048
23896,0,0.001763025
23897,0,0.00176257
23898,0,0.001762309
23899,0,0.001762198
23900,0,0.001762103
23901,0,0.001761948
23902,0,0.001761751
23903,0,0.001761124
23904,0,0.001761035
23905,0,0.001760918
23906,0,0.001759076
23907,0,0.001758687
23908,0,0.001758644
23909,0,0.001758481
23910,0,0.001758245
23911,0,0.001757804
23912,0,0.001757627
23913,0,0.001757554
23914,0,0.001756363
23915,0,0.00175615
23916,0,0.001756025
23917,0,0.001755655
23918,0,0.001755615
23919,0,0.001754875
23920,0,0.001754801
23921,0,0.001754758
23922,0,0.00175463
23923,0,0.001754059
23924,0,0.001753798
23925,0,0.001752866
23926,0,0.001752013
23927,0,0.001751994
23928,0,0.001751992
23929,0,0.001751789
23930,0,0.001751384
23931,0,0.001751313
23932,0,0.00175131
23933,0,0.001751031
23934,0,0.001751031
23935,0,0.001750945
23936,0,0.001750635
23937,0,0.001750618
23938,0,0.001750608
23939,0,0.001750537
23940,0,0.001750473
23941,0,0.001750366
23942,0,0.001750183
23943,0,0.001749436
23944,0,0.001749362
23945,0,0.001749098
23946,0,0.001748806
23947,0,0.001748463
23948,0,0.001748392
23949,0,0.001748392
23950,0,0.001748392
23951,0,0.001748392
23952,0,0.001748392
23953,0,0.001748392
23954,0,0.001748392
23955,0,0.001748392
23956,0,0.001748392
23957,0,0.001748392
23958,0,0.001748392
23959,0,0.001748392
23960,0,0.001748392
23961,0,0.001748392
23962,0,0.001748392
23963,0,0.001748392
23964,0,0.001748392
23965,0,0.001748392
23966,0,0.001748392
23967,0,0.001748392
23968,0,0.001748392
23969,0,0.001748392
23970,0,0.001748392
23971,0,0.001748392
23972,0,0.001748392
23973,0,0.001748392
23974,0,0.001748392
23975,0,0.001748392
23976,0,0.001748392
23977,0,0.001748392
23978,0,0.001748392
23979,0,0.001748392
23980,0,0.001748392
23981,0,0.001748392
23982,0,0.001748392
23983,0,0.001748392
23984,0,0.001748392
23985,0,0.001748392
23986,0,0.001748392
23987,0,0.001748392
23988,0,0.001748392
23989,0,0.001748392
23990,0,0.001748392
23991,0,0.001748392
23992,0,0.001748392
23993,0,0.001748392
23994,0,0.001748392
23995,0,0.001748392
23996,0,0.001748392
23997,0,0.001748392
23998,0,0.001748392
23999,0,0.001748392
24000,0,0.001748392
24001,0,0.001748392
24002,0,0.001748392
24003,0,0.001748392
24004,0,0.001748392
24005,0,0.001748392
24006,0,0.001748392
24007,0,0.001748392
24008,0,0.001748392
24009,0,0.001748392
24010,0,0.001748392
24011,0,0.001748392
24012,0,0.001748392
24013,0,0.001748392
24014,0,0.001748392
24015,0,0.001748392
